acX,acY,acZ,gyX,gyY,gyZ,time,Akselerasi
3.21,0.27,0.51,20.17,479.59,502.07,12:22:17,3.26145673
2.98,0.17,0.61,485.02,493.69,488.03,12:22:18,3.04653902
3.24,0.58,0.4,25.5,493.37,500.33,12:22:18,3.315720133
2.76,0.35,0.57,14.5,11.54,9.82,12:22:19,2.839894364
2.94,0,0.29,2.32,22.01,504.9,12:22:19,2.954268099
3.08,0.1,0.27,483.06,481.11,19.68,12:22:20,3.093428519
3.09,0.07,0.57,74.99,497.6,467.38,12:22:20,3.142912662
3.21,0.45,0.51,132.57,469.85,440.83,12:22:21,3.281265
3.18,0.07,0.42,47.64,497.84,480.09,12:22:21,3.208379653
3.1,0.11,0.59,22.29,494.33,482.29,12:22:22,3.157562351
3.12,0.14,0.42,14.12,1.05,502.64,12:22:22,3.151253719
